"times";"sens";"TSL_mean";"RSL_mean";"Rgage";"freq";"length";"cfakr";"cfbkr";"link";"gage";"dist";"code";"company"
2021-08-28 00:10:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 00:25:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 00:40:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 00:55:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 01:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 01:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 01:40:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 01:55:00;"290 A-B";5;-53.1;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 02:10:00;"290 A-B";5;-53.5;2.4;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 02:25:00;"290 A-B";5;-53.5;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 02:40:00;"290 A-B";5;-53.2;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 02:55:00;"290 A-B";5;-53.2;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 03:10:00;"290 A-B";5;-53.1;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 03:25:00;"290 A-B";5;-53.1;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 03:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 03:55:00;"290 A-B";5;-53.1;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 04:10:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 04:25:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 04:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 04:55:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 05:10:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 05:25:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 05:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 05:55:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 06:10:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 06:25:00;"290 A-B";5.2;-53.5;3.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 06:40:00;"290 A-B";5;-53.2;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 06:55:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 07:10:00;"290 A-B";5.6;-53.4;3.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 07:25:00;"290 A-B";5.3;-54.2;23.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 07:40:00;"290 A-B";5;-53.3;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 07:55:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 08:10:00;"290 A-B";5;-52.9;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 08:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 08:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 08:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 09:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 09:25:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 09:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 09:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 10:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 10:25:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 10:40:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 10:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 11:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 11:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 11:40:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 11:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 12:10:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 12:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 12:40:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 12:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 13:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 13:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 13:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 13:55:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 14:10:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 14:25:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 14:40:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 14:55:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 15:10:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 15:25:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 15:40:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 15:55:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 16:10:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 16:25:00;"290 A-B";5;-52.7;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 16:40:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 16:55:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 17:10:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 17:25:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 17:40:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 17:55:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 18:10:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 18:25:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 18:40:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 18:55:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 19:10:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 19:25:00;"290 A-B";5;-52.6;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 19:40:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 19:55:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 20:10:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 20:25:00;"290 A-B";NA;NA;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 20:40:00;"290 A-B";NA;NA;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 20:55:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 21:10:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 21:25:00;"290 A-B";5;-52.8;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 21:40:00;"290 A-B";5;-54;7.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 21:55:00;"290 A-B";5;-53.5;4;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 22:10:00;"290 A-B";5;-53.1;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 22:25:00;"290 A-B";5;-52.9;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 22:40:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 22:55:00;"290 A-B";5;-53.5;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 23:10:00;"290 A-B";5;-53.6;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 23:25:00;"290 A-B";5;-54.2;5.6;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 23:40:00;"290 A-B";5;-54.3;6.4;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-28 23:55:00;"290 A-B";5;-53.7;1.6;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 00:10:00;"290 A-B";5;-53.5;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 00:25:00;"290 A-B";5;-53.4;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 00:40:00;"290 A-B";5;-53.2;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 00:55:00;"290 A-B";5;-53.3;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 01:10:00;"290 A-B";5;-53.5;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 01:25:00;"290 A-B";6.5;-54;12.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 01:40:00;"290 A-B";7;-53.9;30.4;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 01:55:00;"290 A-B";5;-53.5;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 02:10:00;"290 A-B";5.4;-54.3;8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 02:25:00;"290 A-B";5.4;-54.3;28.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 02:40:00;"290 A-B";5.5;-53.7;5.6;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 02:55:00;"290 A-B";5;-53.3;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 03:10:00;"290 A-B";5;-53;0.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 03:25:00;"290 A-B";5;-53;0;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 03:40:00;"290 A-B";5.2;-53.6;3.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 03:55:00;"290 A-B";5;-53.1;3.2;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 04:10:00;"290 A-B";5.1;-53.7;4.8;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
2021-08-29 04:25:00;"290 A-B";6.2;-54.1;13.6;14.5;1.02;0.0473;1.1022;"10G_MPR_NDOGBONG_3 - MPR_MISSOKE_UNIVERSITE_1";"Meteo_IUT";0.1935786714251;290;"Orange"
